,Unnamed: 0,price,brand,model,year,title_status,mileage,color,vin,lot,state,country,condition,totalPrice
430,430,450,chevrolet,coupe,2008,salvage insurance,123515.0,yellow,  1g1al18f587145539,167650407,minnesota, usa,2 days left,2458
431,431,20400,cadillac,door,2015,clean vehicle,36122.0,white,  3gyfnee39fs587810,167780469,wisconsin, usa,2 days left,22415
432,432,4320,chevrolet,door,2011,clean vehicle,88359.0,brown,  2cnfleec9b6313197,167660381,florida, usa,22 hours left,6331
433,433,33001,ford,f-150,2017,clean vehicle,35905.0,gray,  1ftfw1eg3hfc66707,167765248,michigan, usa,2 days left,35018
434,434,10000,ford,door,2017,salvage insurance,35747.0,red,  1ftew1efxhkc69002,167357511,arkansas, usa,17 hours left,12017
435,435,0,ford,door,2004,salvage insurance,167011.0,red,  1fmfu18l84lb61201,167601555,maryland, usa,16 hours left,2004
436,436,5790,gmc,door,2012,clean vehicle,105020.0,white,  1gtr2ve74cz121991,167702672,utah, usa,19 hours left,7802
437,437,14750,infiniti,mpv,2019,clean vehicle,11047.0,black,  jn8az2nexk9236071,167256600,texas, usa,17 hours left,16769
438,438,4010,hyundai,doors,2019,clean vehicle,31233.0,silver,  kmhd84lf4ku746279,167697947,ohio, usa,2 days left,6029
439,439,40000,mercedes-benz,gle,2019,clean vehicle,19427.0,white,  4jgda5gb4kb204919,167152151,california, usa,1 days left,42019
440,440,13000,kia,sportage,2017,clean vehicle,71991.0,silver,  kndpn3ac7h7113313,167606881,new jersey, usa,2 hours left,15017
441,441,3550,nissan,doors,2018,clean vehicle,29043.0,blue,  3n1ab7ap2jy244200,167692447,california, usa,20 hours left,5568
442,442,3040,nissan,doors,2017,clean vehicle,36064.0,gray,  3n1ab7ap5hy411143,167668543,new jersey, usa,17 hours left,5057
443,443,0,chevrolet,coupe,2008,salvage insurance,270080.0,yellow,  1g1al18f187245041,167650422,illinois, usa,17 hours left,2008
444,444,36400,audi,5,2015,clean vehicle,47213.0,black,  wuac6bfr0fa901212,167780470,wisconsin, usa,2 days left,38415
445,445,4480,ford,door,2011,clean vehicle,116480.0,black,  2fmdk3gc0bbb23680,167660383,florida, usa,23 hours left,6491
446,446,31003,ford,door,2017,clean vehicle,72084.0,red,  1ftew1eg0hfb93193,167765253,michigan, usa,20 hours left,33020
447,447,75,ford,pickup,2001,salvage insurance,295780.0,gold,  1ftrw08l61kc05834,167357592,arkansas, usa,17 hours left,2076
448,448,8850,gmc,door,2011,clean vehicle,148035.0,white,  1gt120c83bf236190,167702770,utah, usa,19 hours left,10861
449,449,14750,infiniti,mpv,2019,clean vehicle,11396.0,white,  jn8az2nexk9236037,167256601,texas, usa,17 hours left,16769
450,450,4690,hyundai,mpv,2019,clean vehicle,33785.0,silver,  km8k12aa0ku242609,167697948,ohio, usa,2 days left,6709
451,451,23000,land,sport,2018,clean vehicle,20103.0,black,  salcp2rx6jh739311,167153784,california, usa,1 days left,25018
452,452,46900,land,discovery,2018,clean vehicle,32387.0,black,  salrr2rk0ja052195,167606908,florida, usa,2 days left,48918
453,453,10740,mercedes-benz,doors,2018,clean vehicle,48140.0,white,  wddwk4jb2jf613298,167692448,california, usa,20 hours left,12758
454,454,3160,nissan,doors,2017,clean vehicle,34861.0,gray,  3n1ab7ap0hy315498,167668544,new jersey, usa,17 hours left,5177
455,455,0,chevrolet,door,2006,salvage insurance,268040.0,silver,  1g1zt53f46f254868,167650486,texas, usa,17 hours left,2006
456,456,3450,chrysler,door,2011,clean vehicle,114119.0,gold,  1c3bc1fg1bn519076,167660385,florida, usa,22 hours left,5461
457,457,27102,ford,f-150,2017,clean vehicle,34165.0,red,  1ftfw1eg1hfb78397,167765256,michigan, usa,2 days left,29119
458,458,500,gmc,door,2018,salvage insurance,27442.0,black,  1gkknmls5jz177336,167357601,arkansas, usa,17 hours left,2518
459,459,5100,gmc,door,2011,clean vehicle,144792.0,white,  1gtr2uea3bz242502,167702772,utah, usa,19 hours left,7111
460,460,15010,infiniti,mpv,2019,clean vehicle,11394.0,beige,  jn8az2ne8k9236456,167256603,texas, usa,17 hours left,17029
461,461,5800,jeep,mpv,2019,clean vehicle,30546.0,silver,  1c4pjldb3kd419559,167697949,ohio, usa,2 days left,7819
462,462,23200,land,sport,2018,clean vehicle,23745.0,black,  salcp2rx0jh740860,167153788,california, usa,1 days left,25218
463,463,8000,hyundai,door,2015,clean vehicle,88274.0,red,  km8jucag9fu984199,167607388,pennsylvania, usa,7 days left,10015
464,464,3390,nissan,doors,2018,clean vehicle,38349.0,gray,  3n1ab7ap5jy293102,167692449,california, usa,20 hours left,5408
465,465,3140,nissan,doors,2017,clean vehicle,30142.0,white,  3n1ab7ap1hy310259,167668545,new jersey, usa,17 hours left,5157
466,466,25,chevrolet,door,2007,salvage insurance,267834.0,black,  3gnfk12387g179905,167650490,texas, usa,17 hours left,2032
467,467,15000,bmw,door,2014,clean vehicle,44730.0,silver,  wba3b5g54ens10419,167780701,illinois, usa,21 hours left,17014
468,468,10440,chevrolet,cab,2011,clean vehicle,92476.0,blue,  1gc1kyc87bf185906,167660387,florida, usa,23 hours left,12451
469,469,23911,ford,f-150,2017,clean vehicle,25698.0,black,  1ftew1cf3hfb78746,167765258,michigan, usa,20 hours left,25928
470,470,25,ford,pk,2010,salvage insurance,155242.0,gray,  1ftfx1ev7akc32939,167357792,oklahoma, usa,17 hours left,2035
471,471,21400,gmc,acadia,2018,clean vehicle,54332.0,gray,  1gkknwls6jz133440,167602130,new jersey, usa,2 hours left,23418
472,472,5380,gmc,cab,2011,clean vehicle,119215.0,white,  1gt120cg5bf167316,167702775,utah, usa,19 hours left,7391
473,473,11000,jeep,mpv,2019,clean vehicle,8930.0,red,  1c4hjxeg0kw596497,167256941,michigan, usa,2 days left,13019
474,474,4950,jeep,mpv,2019,clean vehicle,46985.0,silver,  1c4pjllb6kd184477,167697950,ohio, usa,2 days left,6969
475,475,22500,land,sport,2018,clean vehicle,30220.0,black,  salcp2rx7jh741147,167153791,california, usa,2 days left,24518
476,476,30300,maserati,ghibli,2017,clean vehicle,37021.0,black,  zam57xslxh1248775,167607797,florida, usa,2 days left,32317
477,477,2630,nissan,doors,2018,clean vehicle,43152.0,white,  3n1cn7ap5jl882275,167692452,california, usa,20 hours left,4648
478,478,3140,nissan,doors,2017,clean vehicle,34318.0,silver,  3n1ab7ap1hl639346,167668546,new jersey, usa,17 hours left,5157
479,479,2300,chevrolet,door,2011,salvage insurance,88287.0,white,  1gnskbe03br198151,167650581,arkansas, usa,17 hours left,4311
480,480,4310,chevrolet,door,2011,clean vehicle,105486.0,black,  2cnaldec6b6382868,167660398,florida, usa,22 hours left,6321
481,481,26012,ford,door,2017,clean vehicle,19850.0,black,  1ftew1ef2hfb83224,167765260,michigan, usa,20 hours left,28029
482,482,75,ford,door,2014,salvage insurance,116535.0,silver,  1fadp3k26el249167,167357800,oklahoma, usa,17 hours left,2089
483,483,48500,gmc,1500,2019,clean vehicle,15777.0,black,  1gtu9fel6kz311976,167603375,pennsylvania, usa,1 days left,50519
484,484,3330,gmc,mpv,2009,clean vehicle,87448.0,white,  1gtgg25k391106224,167702843,utah, usa,19 hours left,5339
485,485,11200,jeep,mpv,2019,clean vehicle,8395.0,yellow,  1c4hjxeg7kw589272,167256942,michigan, usa,2 days left,13219
486,486,4730,hyundai,mpv,2019,clean vehicle,30121.0,red,  km8j23a45ku893842,167697951,ohio, usa,2 days left,6749
487,487,24900,mercedes-benz,glc,2018,clean vehicle,33687.0,white,  wdc0g4jb4jv097463,167153811,california, usa,1 days left,26918
488,488,29400,mercedes-benz,e-class,2017,clean vehicle,37561.0,blue,  wddzf4jb6ha277485,167607863,florida, usa,2 days left,31417
489,489,8350,nissan,cab,2018,clean vehicle,32256.0,gray,  1n6aa1ej3jn519666,167692453,california, usa,20 hours left,10368
490,490,475,peterbilt,truck,2012,salvage insurance,902041.0,gold,  1xp4d49x9cd123630,167529786,florida, usa,17 hours left,2487
491,491,3210,nissan,doors,2017,clean vehicle,25255.0,black,  3n1ab7apxhy302645,167668547,new jersey, usa,17 hours left,5227
492,492,25,chevrolet,van,2006,salvage insurance,165327.0,white,  1gndu23l46d143789,167650597,arkansas, usa,17 hours left,2031
493,493,4200,chevrolet,cutaway,2006,clean vehicle,118009.0,white,  1gbhg31u661113654,167781216,wisconsin, usa,21 hours left,6206
494,494,8430,chevrolet,utility,2011,clean vehicle,114547.0,black,  3gntkge3xbg398052,167660399,florida, usa,22 hours left,10441
495,495,25503,ford,f-150,2017,clean vehicle,18647.0,black,  1ftmf1ef2hfb83980,167765261,michigan, usa,9 minutes,27520
496,496,0,ford,pickup,1996,salvage insurance,252588.0,red,  1ftef15n0tlc14455,167357804,oklahoma, usa,17 hours left,1996
497,497,26000,gmc,limited,2019,clean vehicle,16669.0,black,  2gtv2mecxk1173011,167603430,pennsylvania, usa,1 days left,28019
498,498,3900,honda,doors,2017,clean vehicle,47970.0,blue,  2hgfc2f52hh522914,167702907,virginia, usa,2 days left,5917
499,499,11200,jeep,mpv,2019,clean vehicle,12905.0,gray,  1c4hjxeg7kw590115,167256952,michigan, usa,2 days left,13219
500,500,8610,jeep,mpv,2019,clean vehicle,22123.0,silver,  1c4rjebg1kc776053,167697952,ohio, usa,2 days left,10629
501,501,28000,mercedes-benz,gle,2018,clean vehicle,40780.0,white,  4jgda5jbxjb046383,167153817,california, usa,1 days left,30018
502,502,84900,mercedes-benz,sl-class,2017,clean vehicle,25302.0,silver,  wddjk7ea3hf044968,167607883,florida, usa,2 days left,86917
503,503,10840,lexus,mpv,2017,clean vehicle,36596.0,black,  2t2bzmca4hc087456,167692655,california, usa,20 hours left,12857
504,504,100,peterbilt,truck,2012,salvage insurance,0.0,blue,  1xp4d49x1cd144875,167529787,florida, usa,17 hours left,2112
505,505,11050,ram,door,2017,clean vehicle,30421.0,white,  1c6rr7pt3hs659994,167668548,new jersey, usa,17 hours left,13067
506,506,0,chevrolet,door,2012,salvage insurance,134938.0,orange,  1g1jc5sh7c4114661,167650604,oklahoma, usa,17 hours left,2012
507,507,1000,chevrolet,door,2005,clean vehicle,135675.0,gray,  1gnet16s156132062,167781219,wisconsin, usa,21 hours left,3005
508,508,3570,dodge,door,2015,clean vehicle,17355.0,black,  3c4pdcab2ft637813,167660417,georgia, usa,2 days left,5585
509,509,25001,ford,door,2017,clean vehicle,27773.0,gray,  1ftfw1ef5hfb70262,167765268,michigan, usa,2 days left,27018
510,510,0,ford,door,2010,salvage insurance,86841.0,silver,  3fahp0ga3ar366961,167357806,oklahoma, usa,17 hours left,2010
511,511,5630,gmc,mpv,2017,clean vehicle,58366.0,black,  2gkfltek2h6317685,167702915,virginia, usa,2 days left,7647
512,512,11100,jeep,mpv,2019,clean vehicle,11229.0,white,  1c4hjxegxkw589301,167256954,michigan, usa,2 days left,13119
513,513,4650,hyundai,mpv,2019,clean vehicle,27492.0,white,  km8j23a44ku882752,167697953,ohio, usa,2 days left,6669
514,514,0,lincoln,door,2005,salvage insurance,89705.0,green,  1lnhm87a25y619997,167154617,minnesota, usa,17 hours left,2005
515,515,3820,nissan,mpv,2016,clean vehicle,41654.0,blue,  5n1at2mn5gc894272,167692784,california, usa,20 hours left,5836
516,516,0,peterbilt,truck,2009,salvage insurance,982486.0,blue,  1xp7d49x09d784257,167529788,florida, usa,17 hours left,2009
517,517,2900,nissan,doors,2017,clean vehicle,31954.0,gray,  3n1ab7ap6hy249992,167668549,new jersey, usa,17 hours left,4917
518,518,50,chevrolet,door,2008,salvage insurance,172102.0,blue,  1g1al58f787159241,167650632,texas, usa,17 hours left,2058
519,519,5100,chevrolet,pickup,2004,clean vehicle,173321.0,gray,  1gchk23204f232462,167781222,wisconsin, usa,21 hours left,7104
520,520,4700,dodge,door,2015,clean vehicle,93423.0,red,  3c4pdcgb7ft597655,167660427,georgia, usa,2 days left,6715
521,521,29502,ford,f-150,2017,clean vehicle,14053.0,red,  1ftfw1eg1hke28907,167765275,michigan, usa,2 days left,31519
522,522,0,ford,door,2008,salvage insurance,145483.0,red,  1fmcu03128kc80487,167357813,oklahoma, usa,17 hours left,2008
523,523,6160,honda,door,2017,clean vehicle,25956.0,white,  1hgct1b89ha002933,167702919,virginia, usa,2 days left,8177
524,524,10910,jeep,mpv,2019,clean vehicle,12253.0,red,  1c4hjxeg8kw651309,167256956,michigan, usa,2 days left,12929
525,525,3440,hyundai,doors,2019,clean vehicle,34895.0,gray,  3kpc24a34ke050725,167697954,ohio, usa,2 days left,5459
526,526,16000,mazda,cx-3,2016,clean vehicle,47753.0,gray,  jm1dkbd74g0123647,167608540,florida, usa,2 days left,18016
527,2348,17500,nissan,altima,2019,clean vehicle,25664.0,black,  1n4bl4ev6kc195850,167615509,minnesota, usa,14 hours left,19519
528,2349,17100,nissan,altima,2019,clean vehicle,31026.0,black,  1n4bl4ev5kc113073,167615512,minnesota, usa,14 hours left,19119
529,2350,15800,nissan,altima,2019,clean vehicle,41287.0,silver,  1n4bl4cv1kc146106,167615513,minnesota, usa,14 hours left,17819
530,2351,13600,nissan,altima,2019,clean vehicle,43612.0,black,  1n4bl4bv6kc147611,167615514,minnesota, usa,14 hours left,15619
531,2352,14400,nissan,altima,2019,clean vehicle,29545.0,black,  1n4bl4bv2kc158895,167615515,minnesota, usa,14 hours left,16419
532,2353,19800,nissan,frontier,2019,clean vehicle,24303.0,silver,  1n6ad0er7kn757187,167615516,minnesota, usa,14 hours left,21819
533,2354,17200,nissan,altima,2019,clean vehicle,29661.0,gray,  1n4bl4ev9kc174619,167615517,minnesota, usa,14 hours left,19219
534,2355,20300,nissan,frontier,2019,clean vehicle,18857.0,silver,  1n6ad0ev1kn770708,167615518,minnesota, usa,14 hours left,22319
535,2356,20500,nissan,frontier,2019,clean vehicle,14470.0,gray,  1n6ad0ev7kn771684,167615521,minnesota, usa,14 hours left,22519
536,2357,16500,nissan,altima,2019,clean vehicle,42364.0,silver,  1n4bl4ev6kc182600,167615522,minnesota, usa,14 hours left,18519
537,2358,16000,nissan,altima,2019,clean vehicle,37108.0,black,  1n4bl4cv4kc215340,167615523,minnesota, usa,14 hours left,18019
538,2359,14600,nissan,altima,2019,clean vehicle,26432.0,blue,  1n4bl4bv3kc205738,167615526,minnesota, usa,14 hours left,16619
539,2360,16300,nissan,rogue,2019,clean vehicle,24174.0,white,  knmat2mt6kp511315,167615736,minnesota, usa,14 hours left,18319
540,2361,15400,nissan,sport,2019,clean vehicle,30756.0,silver,  jn1bj1cr6kw314745,167615737,minnesota, usa,14 hours left,17419
541,2362,15800,nissan,rogue,2019,clean vehicle,32473.0,blue,  knmat2mt5kp510172,167615738,minnesota, usa,14 hours left,17819
542,2363,15800,nissan,sport,2019,clean vehicle,22947.0,blue,  jn1bj1cr1kw325880,167615740,minnesota, usa,14 hours left,17819
543,2364,21400,nissan,murano,2018,clean vehicle,17127.0,white,  5n1az2mg6jn171087,167753273,georgia, usa,21 hours left,23418
544,2365,15300,nissan,kicks,2019,clean vehicle,20793.0,gray,  3n1cp5cu6kl530566,167615741,minnesota, usa,14 hours left,17319
545,2366,20100,nissan,pathfinder,2019,clean vehicle,32519.0,black,  5n1dr2mm2kc630096,167615742,minnesota, usa,14 hours left,22119
546,2367,11300,nissan,sentra,2019,clean vehicle,26930.0,gray,  3n1ab7apxky263126,167615743,minnesota, usa,14 hours left,13319
547,2368,10700,nissan,sentra,2019,clean vehicle,40839.0,black,  3n1ab7ap7ky221626,167615744,minnesota, usa,14 hours left,12719
548,2369,16000,nissan,rogue,2018,clean vehicle,44732.0,no_color,  jn1butcp0jw1s4309,167753283,south carolina, usa,21 hours left,18018
549,2370,16600,nissan,rogue,2019,clean vehicle,19292.0,white,  5n1at2mt3kc829542,167615745,minnesota, usa,14 hours left,18619
550,2371,15800,nissan,sport,2019,clean vehicle,24155.0,gray,  jn1bj1cr4kw315960,167615746,minnesota, usa,14 hours left,17819
551,2372,11600,nissan,sentra,2019,clean vehicle,33369.0,black,  3n1ab7ap9kl608997,167615747,minnesota, usa,14 hours left,13619
552,2373,15000,nissan,rogue,2017,clean vehicle,28918.0,red,  jn8at2mv7hw264732,167753299,virginia, usa,21 hours left,17017
553,2374,17600,nissan,rogue,2019,clean vehicle,21623.0,blue,  knmat2mv3kp536609,167615748,minnesota, usa,14 hours left,19619
554,2375,36300,nissan,xd,2017,clean vehicle,16224.0,white,  1n6ba1f46hn535299,167753308,virginia, usa,21 hours left,38317
555,2376,15600,nissan,sport,2019,clean vehicle,26406.0,silver,  jn1bj1cr4kw325341,167615749,minnesota, usa,14 hours left,17619
556,2377,14000,nissan,rogue,2017,clean vehicle,27790.0,green,  knmat2mv8hp516090,167753310,virginia, usa,21 hours left,16017
557,2378,16600,nissan,rogue,2019,clean vehicle,19182.0,black,  knmat2mt6kp529541,167615750,minnesota, usa,14 hours left,18619
558,2379,12600,nissan,sentra,2017,clean vehicle,11837.0,gray,  3n1ab7ap1hy384412,167753312,tennessee, usa,21 hours left,14617
559,2380,20900,nissan,pathfinder,2019,clean vehicle,21774.0,black,  5n1dr2mm1kc635595,167615751,minnesota, usa,14 hours left,22919
560,2381,12700,nissan,door,2017,clean vehicle,17738.0,black,  1n4al3apxhc122728,167753319,tennessee, usa,21 hours left,14717
561,2382,15600,nissan,sport,2019,clean vehicle,27206.0,white,  jn1bj1cr3kw312158,167615752,minnesota, usa,14 hours left,17619
562,2383,18900,nissan,rogue,2019,clean vehicle,20508.0,silver,  5n1at2mt7kc832007,167615753,minnesota, usa,14 hours left,20919
563,2384,15700,nissan,sport,2019,clean vehicle,24987.0,blue,  jn1bj1cr6kw323624,167615754,minnesota, usa,14 hours left,17719
564,2385,21900,nissan,pathfinder,2019,clean vehicle,21273.0,gray,  5n1dr2mm6kc637875,167615755,minnesota, usa,14 hours left,23919
565,2386,21700,nissan,pathfinder,2019,clean vehicle,23863.0,black,  5n1dr2mm9kc621704,167615756,minnesota, usa,14 hours left,23719
566,2387,14600,nissan,rogue,2016,clean vehicle,31566.0,gray,  knmat2mv8gp727076,167753610,virginia, usa,21 hours left,16616
567,2388,12000,nissan,sentra,2019,clean vehicle,25261.0,gray,  3n1ab7ap2ky279224,167615757,minnesota, usa,14 hours left,14019
568,2389,21000,nissan,pathfinder,2019,clean vehicle,20628.0,silver,  5n1dr2mm3kc636893,167615758,minnesota, usa,14 hours left,23019
569,2390,12500,nissan,door,2017,clean vehicle,48765.0,blue,  1n4al3ap5hc144474,167754110,pennsylvania, usa,2 days left,14517
570,2391,15900,nissan,rogue,2019,clean vehicle,30645.0,silver,  knmat2mt9kp518680,167615759,minnesota, usa,14 hours left,17919
571,2392,11800,nissan,door,2017,clean vehicle,60158.0,red,  1n4al3ap1hc129888,167754120,pennsylvania, usa,3 days left,13817
572,2393,9900,nissan,versa,2019,clean vehicle,39985.0,blue,  3n1cn7ap9kl804020,167615760,minnesota, usa,14 hours left,11919
573,2394,10600,nissan,sentra,2018,clean vehicle,39208.0,black,  3n1ab7ap6jl660439,167615915,minnesota, usa,14 hours left,12618
574,2395,10100,nissan,sentra,2018,clean vehicle,45080.0,black,  3n1ab7ap1jy239344,167615916,minnesota, usa,14 hours left,12118
575,2396,13300,nissan,sport,2018,clean vehicle,39247.0,gray,  jn1bj1cr7jw262489,167615917,minnesota, usa,14 hours left,15318
576,2397,10100,nissan,sentra,2018,clean vehicle,46382.0,white,  3n1ab7ap7jy308330,167615920,minnesota, usa,14 hours left,12118
577,2398,10300,nissan,sentra,2018,clean vehicle,39893.0,black,  3n1ab7ap4jy297769,167615921,minnesota, usa,14 hours left,12318
578,2399,10300,nissan,sentra,2018,clean vehicle,41203.0,gray,  3n1ab7ap7jy307016,167615924,minnesota, usa,14 hours left,12318
579,2400,10300,nissan,sentra,2018,clean vehicle,40648.0,blue,  3n1ab7ap1jy308971,167615929,minnesota, usa,14 hours left,12318
580,2401,24000,nissan,murano,2018,clean vehicle,31551.0,gray,  5n1az2mhxjn157718,167615931,minnesota, usa,14 hours left,26018
581,2402,10400,nissan,sentra,2018,clean vehicle,38761.0,gray,  3n1ab7ap0jy322490,167615932,minnesota, usa,14 hours left,12418
582,2403,10200,nissan,sentra,2018,clean vehicle,42838.0,gray,  3n1ab7ap3jy324878,167615934,minnesota, usa,14 hours left,12218
583,2404,9500,nissan,versa,2018,clean vehicle,41557.0,blue,  3n1cn7ap6jl823820,167615935,minnesota, usa,14 hours left,11518
584,2405,10500,nissan,sentra,2018,clean vehicle,41136.0,black,  3n1ab7ap9jl662721,167615936,minnesota, usa,14 hours left,12518
585,2406,10500,nissan,sentra,2018,clean vehicle,41141.0,silver,  3n1ab7apxjl642008,167615937,minnesota, usa,14 hours left,12518
586,2407,3500,nissan,door,2016,clean vehicle,115716.0,blue,  1n4al3ap3gn379927,167754978,pennsylvania, usa,2 days left,5516
587,2408,9300,nissan,versa,2018,clean vehicle,52260.0,black,  3n1cn7ap6jl882723,167615938,minnesota, usa,14 hours left,11318
588,2409,14100,nissan,rogue,2016,clean vehicle,22041.0,silver,  knmat2mv4gp710291,167755074,pennsylvania, usa,2 days left,16116
589,2410,2425,nissan,door,2012,salvage insurance,161836.0,black,  jn8af5mr5ct111885,167616381,tennessee, usa,2 days left,4437
590,2411,925,nissan,door,2012,salvage insurance,83720.0,silver,  jn8as5mt4cw269429,167616386,tennessee, usa,2 days left,2937
591,2412,11000,nissan,rogue,2016,clean vehicle,37605.0,black,  knmat2mv1gp666895,167755079,pennsylvania, usa,2 days left,13016
592,2413,11000,nissan,rogue,2016,clean vehicle,63738.0,green,  knmat2mvxgp669049,167755083,pennsylvania, usa,18 hours left,13016
593,2414,2100,nissan,door,2013,salvage insurance,155704.0,silver,  5n1ar2mn3dc619753,167616437,tennessee, usa,2 days left,4113
594,2415,800,nissan,door,2012,salvage insurance,234792.0,black,  1n4al2ap9cc190456,167617515,florida, usa,2 days left,2812
595,2416,20400,nissan,pathfinder,2018,clean vehicle,24143.0,silver,  5n1dr2mn2jc625942,167755645,south carolina, usa,21 hours left,22418
596,2417,375,nissan,door,2017,salvage insurance,1.0,red,  3n1ce2cp0hl360793,167619908,north carolina, usa,2 days left,2392
597,2418,3000,nissan,door,2015,clean vehicle,132655.0,beige,  1n4al3ap4fn890836,167755716,pennsylvania, usa,2 days left,5015
598,2419,15100,nissan,rogue,2017,clean vehicle,28079.0,gray,  5n1at2mt7hc846000,167756005,south carolina, usa,21 hours left,17117
599,2420,4000,nissan,door,2015,salvage insurance,74906.0,silver,  3n1ab7ap9fl684869,167600173,north carolina, usa,8 days left,6015
600,2421,19500,nissan,door,2017,clean vehicle,53155.0,gray,  1n4aa6ap1hc373256,167756070,south carolina, usa,21 hours left,21517
601,2422,22600,nissan,titan,2017,clean vehicle,94258.0,gray,  1n6aa1e66hn506500,167756217,south carolina, usa,21 hours left,24617
602,2423,6500,nissan,door,2014,clean vehicle,65620.0,white,  5n1at2mv7ec872853,167756750,pennsylvania, usa,2 hours left,8514
603,2424,11800,nissan,door,2012,clean vehicle,92878.0,gray,  5n1aa0nc6cn602411,167757923,pennsylvania, usa,2 days left,13812
604,2425,20500,nissan,pathfinder,2017,clean vehicle,25918.0,white,  5n1dr2mm1hc690282,167760073,missouri, usa,4 days left,22517
605,2426,14200,nissan,rogue,2018,clean vehicle,37830.0,black,  knmat2mt9jp601489,167760120,ohio, usa,21 hours left,16218
606,2427,22000,nissan,frontier,2018,clean vehicle,13875.0,white,  1n6dd0ev1jn706650,167760125,ohio, usa,21 hours left,24018
607,2428,16200,nissan,frontier,2018,clean vehicle,6024.0,silver,  1n6bd0ct2jn715379,167760126,ohio, usa,21 hours left,18218
608,2429,4800,nissan,door,2016,salvage insurance,76789.0,gray,  1n4al3apxgn304206,167612538,texas, usa,17 hours left,6816
609,2430,16000,nissan,sport,2018,clean vehicle,30409.0,black,  jn1bj1cr2jw289275,167760153,ohio, usa,21 hours left,18018
610,2431,14300,nissan,sport,2018,clean vehicle,44864.0,gray,  jn1bj1cr3jw263168,167760154,ohio, usa,21 hours left,16318
611,2432,16800,nissan,pathfinder,2019,clean vehicle,42397.0,silver,  5n1dr2mn9kc600778,167715808,florida, usa,21 hours left,18819
612,2433,11900,nissan,sentra,2018,clean vehicle,16778.0,gray,  3n1ab7ap8jl635929,167760156,ohio, usa,21 hours left,13918
613,2434,3000,nissan,door,2015,salvage insurance,99767.0,gray,  3n1ab7ap5fy313713,167615607,south carolina, usa,2 days left,5015
614,2435,15000,nissan,rogue,2019,clean vehicle,34692.0,gray,  knmat2mt8kp524910,167715810,florida, usa,21 hours left,17019
615,2436,15200,nissan,rogue,2019,clean vehicle,30721.0,gray,  knmat2mt6kp525148,167715816,florida, usa,21 hours left,17219
616,2437,18000,nissan,door,2017,clean vehicle,53376.0,black,  1n4aa6apxhc456376,167760480,ohio, usa,21 hours left,20017
617,2438,22700,nissan,nvp,2016,clean vehicle,21282.0,white,  5bzbf0aa5gn855028,167760621,ohio, usa,21 hours left,24716
618,2439,3800,nissan,door,2015,clean vehicle,81699.0,blue,  3n1ab7ap8fy311793,167761429,texas, usa,5 days left,5815
619,2440,5475,nissan,door,2018,salvage insurance,33048.0,black,  1n4al3ap6jc271871,167623074,connecticut, usa,2 days left,7493
620,2441,11400,nissan,sentra,2018,clean vehicle,10372.0,blue,  3n1ab7apxjy272844,167761650,illinois, usa,21 hours left,13418
621,2442,28100,nissan,pathfinder,2018,clean vehicle,8889.0,silver,  5n1dr2mm3jc651473,167761668,illinois, usa,21 hours left,30118
622,2443,3500,nissan,sentra,2017,clean vehicle,127780.0,gray,  3n1ab7ap2hy357557,167761839,illinois, usa,21 hours left,5517
623,2444,15200,nissan,murano,2016,clean vehicle,59640.0,orange,  5n1az2mg0gn147411,167761998,illinois, usa,21 hours left,17216
624,2445,1950,nissan,door,2015,salvage insurance,83975.0,blue,  3n1ce2cp7fl440279,167631651,california, usa,2 days left,3965
625,2446,13400,nissan,rogue,2016,clean vehicle,46178.0,black,  knmat2mv3gp680121,167762003,illinois, usa,21 hours left,15416
626,2447,12500,nissan,altima,2018,clean vehicle,34460.0,gray,  1n4al3ap1jc193208,167762095,florida, usa,2 days left,14518
627,2448,16500,nissan,pathfinder,2018,clean vehicle,30594.0,black,  5n1dr2mm9jc667726,167762096,florida, usa,21 hours left,18518
628,2449,16500,nissan,pathfinder,2018,clean vehicle,39817.0,silver,  5n1dr2mm3jc649500,167762097,florida, usa,21 hours left,18518
629,2450,16500,nissan,pathfinder,2018,clean vehicle,40419.0,black,  5n1dr2mm9jc649808,167762098,florida, usa,21 hours left,18518
630,2451,13900,nissan,rogue,2018,clean vehicle,35493.0,black,  knmat2mt1jp582050,167762099,florida, usa,2 days left,15918
631,2452,13900,nissan,rogue,2018,clean vehicle,37073.0,gray,  knmat2mt6jp582724,167762100,florida, usa,21 hours left,15918
632,2453,1500,nissan,door,2013,salvage insurance,98384.0,black,  3n1ab7ap9dl691012,167652464,maryland, usa,3 days left,3513
633,2454,16500,nissan,pathfinder,2018,clean vehicle,34640.0,white,  5n1dr2mm5jc631645,167762101,florida, usa,21 hours left,18518
634,2455,13900,nissan,rogue,2018,clean vehicle,38760.0,white,  knmat2mt7jp582084,167762102,florida, usa,21 hours left,15918
635,2456,16500,nissan,pathfinder,2018,clean vehicle,34841.0,black,  5n1dr2mm0jc631567,167762103,florida, usa,2 days left,18518
636,2457,13900,nissan,rogue,2018,clean vehicle,35065.0,gray,  5n1at2mt8jc761351,167762104,florida, usa,2 days left,15918
637,2458,12400,nissan,altima,2018,clean vehicle,37741.0,black,  1n4al3apxjc193322,167762105,florida, usa,21 hours left,14418
638,2459,13000,nissan,altima,2018,clean vehicle,27488.0,gray,  1n4al3ap4jc153320,167762106,florida, usa,21 hours left,15018
